平成29年1月1日住民基本台帳人口・世帯数、平成28年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,
団体コード,都道府県名,市区町村名,平成29年,,,,平成28年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,,,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
194255,山梨県,南都留郡山中湖村,"2,934","2,912","5,846","2,342",266,67,333,51,10,394,296,26,322,59,19,400,-6,-0.10 ,-8,-0.14 ,2,0.03 
194298,山梨県,南都留郡鳴沢村,"1,585","1,587","3,172","1,224",127,4,131,25,2,158,100,4,104,34,2,140,18,0.57 ,-9,-0.29 ,27,0.86 
194301,山梨県,南都留郡富士河口湖町,"13,004","13,551","26,555","10,131","1,080",70,"1,150",233,8,"1,391","1,082",35,"1,117",228,23,"1,368",23,0.09 ,5,0.02 ,18,0.07 
194409,山梨県,北都留郡,664,675,"1,339",658,73,0,73,7,1,81,57,0,57,17,1,75,6,0.45 ,-10,-0.75 ,16,1.20 
194425,山梨県,北都留郡小菅村,362,378,740,348,36,0,36,4,1,41,31,0,31,8,1,40,1,0.14 ,-4,-0.54 ,5,0.68 
194433,山梨県,北都留郡丹波山村,302,297,599,310,37,0,37,3,0,40,26,0,26,9,0,35,5,0.84 ,-6,-1.01 ,11,1.85 
200000,長野県,,"1,036,838","1,089,226","2,126,064","861,074","63,213","7,930","71,143","15,393",917,"87,453","66,508","4,756","71,264","25,231","2,560","99,055","-11,602",-0.54 ,"-9,838",-0.46 ,"-1,764",-0.08 
202011,長野県,長野市,"185,167","196,834","382,001","159,520","10,313",582,"10,895","2,952",129,"13,976","10,777",305,"11,082","4,193",212,"15,487","-1,511",-0.39 ,"-1,241",-0.32 ,-270,-0.07 
202029,長野県,松本市,"118,197","123,075","241,272","103,718","8,703",577,"9,280","2,098",48,"11,426","8,821",485,"9,306","2,480",164,"11,950",-524,-0.22 ,-382,-0.16 ,-142,-0.06 
202037,長野県,上田市,"78,002","81,269","159,271","66,788","4,229",735,"4,964","1,122",74,"6,160","4,194",233,"4,427","1,791",310,"6,528",-368,-0.23 ,-669,-0.42 ,301,0.19 
202045,長野県,岡谷市,"24,698","26,155","50,853","20,880","1,303",122,"1,425",356,17,"1,798","1,461",81,"1,542",587,34,"2,163",-365,-0.71 ,-231,-0.45 ,-134,-0.26 
202053,長野県,飯田市,"49,548","53,959","103,507","39,757","2,539",510,"3,049",823,68,"3,940","3,154",165,"3,319","1,263",98,"4,680",-740,-0.71 ,-440,-0.42 ,-300,-0.29 
202061,長野県,諏訪市,"24,663","25,765","50,428","21,559","1,726",261,"1,987",441,1,"2,429","2,087",77,"2,164",589,99,"2,852",-423,-0.83 ,-148,-0.29 ,-275,-0.54 
202070,長野県,須坂市,"24,832","26,536","51,368","19,613","1,358",72,"1,430",350,28,"1,808","1,420",30,"1,450",589,34,"2,073",-265,-0.51 ,-239,-0.46 ,-26,-0.05 
202088,長野県,小諸市,"20,983","21,971","42,954","18,559","1,312",76,"1,388",302,37,"1,727","1,438",99,"1,537",523,24,"2,084",-357,-0.82 ,-221,-0.51 ,-136,-0.31 
202096,長野県,伊那市,"33,799","35,260","69,059","27,204","2,067",238,"2,305",530,37,"2,872","2,295",101,"2,396",861,35,"3,292",-420,-0.60 ,-331,-0.48 ,-89,-0.13 
202100,長野県,駒ヶ根市,"16,309","16,898","33,207","12,895","1,054",92,"1,146",265,17,"1,428","1,120",79,"1,199",393,14,"1,606",-178,-0.53 ,-128,-0.38 ,-50,-0.15 
202118,長野県,中野市,"21,996","23,365","45,361","16,909","1,067",187,"1,254",300,11,"1,565","1,280",161,"1,441",535,11,"1,987",-422,-0.92 ,-235,-0.51 ,-187,-0.41 
202126,長野県,大町市,"13,845","14,631","28,476","11,859",749,106,855,141,11,"1,007",984,70,"1,054",369,9,"1,432",-425,-1.47 ,-228,-0.79 ,-197,-0.68 
202134,長野県,飯山市,"10,621","11,226","21,847","8,048",386,40,426,101,20,547,677,40,717,303,11,"1,031",-484,-2.17 ,-202,-0.90 ,-282,-1.26 
202142,長野県,茅野市,"27,816","28,285","56,101","23,300","1,848",176,"2,024",422,23,"2,469","1,800",117,"1,917",576,49,"2,542",-73,-0.13 ,-154,-0.27 ,81,0.14 
202151,長野県,塩尻市,"33,647","33,887","67,534","26,899","2,590",207,"2,797",589,38,"3,424","2,446",153,"2,599",703,47,"3,349",75,0.11 ,-114,-0.17 ,189,0.28 
202177,長野県,佐久市,"48,745","50,752","99,497","40,816","3,152",358,"3,510",774,47,"4,331","3,121",212,"3,333","1,182",55,"4,570",-239,-0.24 ,-408,-0.41 ,169,0.17 
202185,長野県,千曲市,"29,839","31,517","61,356","23,567","1,608",92,"1,700",407,26,"2,133","1,451",95,"1,546",751,32,"2,329",-196,-0.32 ,-344,-0.56 ,148,0.24 
202193,長野県,東御市,"15,089","15,497","30,586","11,838",910,81,991,211,34,"1,236",966,45,"1,011",369,55,"1,435",-199,-0.65 ,-158,-0.51 ,-41,-0.13 
202207,長野県,安曇野市,"47,550","50,549","98,099","38,859","2,930",196,"3,126",651,61,"3,838","2,896",203,"3,099","1,121",33,"4,253",-415,-0.42 ,-470,-0.48 ,55,0.06 
203009,長野県,南佐久郡,"12,448","12,972","25,420","9,680",803,"1,227","2,030",132,6,"2,168",812,711,"1,523",371,685,"2,579",-411,-1.59 ,-239,-0.93 ,-172,-0.67 
203033,長野県,南佐久郡小海町,"2,297","2,462","4,759","1,949",157,46,203,21,5,229,172,71,243,75,2,320,-91,-1.88 ,-54,-1.11 ,-37,-0.76 
203041,長野県,南佐久郡川上村,"2,050","1,975","4,025","1,318",162,832,994,32,0,"1,026",159,249,408,36,660,"1,104",-78,-1.90 ,-4,-0.10 ,-74,-1.80 
203050,長野県,南佐久郡南牧村,"1,598","1,600","3,198","1,262",181,314,495,14,1,510,85,360,445,47,12,504,6,0.19 ,-33,-1.03 ,39,1.22 
203068,長野県,南佐久郡南相木村,506,555,"1,061",424,28,10,38,7,0,45,32,10,42,12,0,54,-9,-0.84 ,-5,-0.47 ,-4,-0.37 
203076,長野県,南佐久郡北相木村,383,403,786,362,52,12,64,5,0,69,51,15,66,15,0,81,-12,-1.50 ,-10,-1.25 ,-2,-0.25 
203092,長野県,南佐久郡佐久穂町,"5,614","5,977","11,591","4,365",223,13,236,53,0,289,313,6,319,186,11,516,-227,-1.92 ,-133,-1.13 ,-94,-0.80 
203203,長野県,北佐久郡,"21,185","22,153","43,338","19,248","2,104",396,"2,500",291,24,"2,815","1,942",211,"2,153",470,119,"2,742",73,0.17 ,-179,-0.41 ,252,0.58 
203211,長野県,北佐久郡軽井沢町,"9,718","10,577","20,295","9,635","1,135",206,"1,341",132,6,"1,479","1,015",113,"1,128",217,16,"1,361",118,0.58 ,-85,-0.42 ,203,1.01 
203238,長野県,北佐久郡御代田町,"7,736","7,769","15,505","6,710",773,160,933,118,14,"1,065",704,78,782,174,98,"1,054",11,0.07 ,-56,-0.36 ,67,0.43 
203246,長野県,北佐久郡立科町,"3,731","3,807","7,538","2,903",196,30,226,41,4,271,223,20,243,79,5,327,-56,-0.74 ,-38,-0.50 ,-18,-0.24 
203408,長野県,小県郡,"5,317","5,548","10,865","4,416",262,12,274,49,6,329,308,9,317,203,7,527,-198,-1.79 ,-154,-1.39 ,-44,-0.40 
203491,長野県,小県郡青木村,"2,191","2,326","4,517","1,752",105,3,108,14,3,125,87,5,92,88,2,182,-57,-1.25 ,-74,-1.62 ,17,0.37 
203505,長野県,小県郡長和町,"3,126","3,222","6,348","2,664",157,9,166,35,3,204,221,4,225,115,5,345,-141,-2.17 ,-80,-1.23 ,-61,-0.94 
203602,長野県,諏訪郡,"21,290","22,329","43,619","18,038","1,389",117,"1,506",283,39,"1,828","1,325",97,"1,422",570,31,"2,023",-195,-0.45 ,-287,-0.66 ,92,0.21 
203611,長野県,諏訪郡下諏訪町,"10,015","10,729","20,744","8,939",620,25,645,150,20,815,678,23,701,261,11,973,-158,-0.76 ,-111,-0.53 ,-47,-0.22 
203629,長野県,諏訪郡富士見町,"7,331","7,625","14,956","5,919",480,53,533,93,14,640,428,36,464,215,17,696,-56,-0.37 ,-122,-0.81 ,66,0.44 
203637,長野県,諏訪郡原村,"3,944","3,975","7,919","3,180",289,39,328,40,5,373,219,38,257,94,3,354,19,0.24 ,-54,-0.68 ,73,0.92 
203807,長野県,上伊那郡,"41,445","42,849","84,294","31,626","2,734",304,"3,038",622,44,"3,704","2,804",198,"3,002",943,108,"4,053",-349,-0.41 ,-321,-0.38 ,-28,-0.03 
203823,長野県,上伊那郡辰野町,"9,838","10,218","20,056","7,837",529,70,599,98,9,706,620,45,665,293,13,971,-265,-1.30 ,-195,-0.96 ,-70,-0.34 
203831,長野県,上伊那郡箕輪町,"12,516","12,565","25,081","9,397",913,97,"1,010",204,12,"1,226",913,54,967,248,45,"1,260",-34,-0.14 ,-44,-0.18 ,10,0.04 
203840,長野県,上伊那郡飯島町,"4,690","5,018","9,708","3,514",271,16,287,53,2,342,280,32,312,110,7,429,-87,-0.89 ,-57,-0.58 ,-30,-0.31 
203858,長野県,上伊那郡南箕輪村,"7,604","7,710","15,314","5,913",693,55,748,174,13,935,591,33,624,132,20,776,159,1.05 ,42,0.28 ,117,0.77 
203866,長野県,上伊那郡中川村,"2,376","2,646","5,022","1,622",109,3,112,36,0,148,127,9,136,72,0,208,-60,-1.18 ,-36,-0.71 ,-24,-0.47 
203882,長野県,上伊那郡宮田村,"4,421","4,692","9,113","3,343",219,63,282,57,8,347,273,25,298,88,23,409,-62,-0.68 ,-31,-0.34 ,-31,-0.34 
204005,長野県,下伊那郡,"29,843","31,815","61,658","21,966","1,592",89,"1,681",375,25,"2,081","1,704",94,"1,798",975,31,"2,804",-723,-1.16 ,-600,-0.96 ,-123,-0.20 
204021,長野県,下伊那郡松川町,"6,554","6,995","13,549","4,640",350,19,369,97,0,466,360,27,387,176,2,565,-99,-0.73 ,-79,-0.58 ,-20,-0.15 
204030,長野県,下伊那郡高森町,"6,410","6,835","13,245","4,360",319,22,341,85,3,429,367,22,389,163,3,555,-126,-0.94 ,-78,-0.58 ,-48,-0.36 
204048,長野県,下伊那郡阿南町,"2,325","2,506","4,831","2,098",116,1,117,21,3,141,168,9,177,120,3,300,-159,-3.19 ,-99,-1.98 ,-60,-1.20 
204072,長野県,下伊那郡阿智村,"3,210","3,429","6,639","2,384",204,15,219,40,7,266,186,8,194,108,7,309,-43,-0.64 ,-68,-1.02 ,25,0.37 
204099,長野県,下伊那郡平谷村,208,242,450,204,15,1,16,2,0,18,31,0,31,8,2,41,-23,-4.86 ,-6,-1.27 ,-17,-3.59 
204102,長野県,下伊那郡根羽村,478,498,976,428,30,0,30,4,1,35,32,3,35,27,1,63,-28,-2.79 ,-23,-2.29 ,-5,-0.50 
204111,長野県,下伊那郡下條村,"1,861","1,995","3,856","1,278",83,7,90,19,0,109,120,6,126,66,2,194,-85,-2.16 ,-47,-1.19 ,-38,-0.96 
204129,長野県,下伊那郡売木村,264,320,584,288,32,1,33,7,0,40,39,0,39,14,0,53,-13,-2.18 ,-7,-1.17 ,-6,-1.01 
204137,長野県,下伊那郡天龍村,649,743,"1,392",753,44,0,44,2,0,46,44,0,44,38,0,82,-36,-2.52 ,-36,-2.52 ,0,0.00 
204145,長野県,下伊那郡泰阜村,796,900,"1,696",722,46,2,48,13,2,63,62,1,63,38,4,105,-42,-2.42 ,-25,-1.44 ,-17,-0.98 
204153,長野県,下伊那郡喬木村,"3,209","3,347","6,556","2,166",145,10,155,39,5,199,126,3,129,93,4,226,-27,-0.41 ,-54,-0.82 ,27,0.41 
204161,長野県,下伊那郡豊丘村,"3,364","3,456","6,820","2,132",155,10,165,42,4,211,138,14,152,100,3,255,-44,-0.64 ,-58,-0.84 ,14,0.20 
204170,長野県,下伊那郡大鹿村,515,549,"1,064",513,53,1,54,4,0,58,31,1,32,24,0,56,2,0.19 ,-20,-1.88 ,22,2.07 
204200,長野県,木曽郡,"13,638","14,848","28,486","12,050",786,93,879,154,14,"1,047",968,83,"1,051",544,10,"1,605",-558,-1.92 ,-390,-1.34 ,-168,-0.58 
204226,長野県,木曽郡上松町,"2,293","2,457","4,750","2,146",149,3,152,35,3,190,166,1,167,101,0,268,-78,-1.62 ,-66,-1.37 ,-12,-0.25 
204234,長野県,木曽郡南木曽町,"2,059","2,285","4,344","1,792",115,12,127,31,4,162,152,6,158,68,2,228,-66,-1.50 ,-37,-0.84 ,-29,-0.66 
204251,長野県,木曽郡木祖村,"1,405","1,604","3,009","1,134",49,1,50,12,0,62,57,3,60,48,0,108,-46,-1.51 ,-36,-1.18 ,-10,-0.33 
204293,長野県,木曽郡王滝村,365,441,806,391,28,3,31,4,1,36,55,0,55,16,0,71,-35,-4.16 ,-12,-1.43 ,-23,-2.73 
204307,長野県,木曽郡大桑村,"1,886","2,010","3,896","1,581",78,69,147,16,0,163,117,65,182,64,0,246,-83,-2.09 ,-48,-1.21 ,-35,-0.88 
204323,長野県,木曽郡木曽町,"5,630","6,051","11,681","5,006",367,5,372,56,6,434,421,8,429,247,8,684,-250,-2.10 ,-191,-1.60 ,-59,-0.49 
204404,長野県,東筑摩郡,"11,271","11,673","22,944","8,228",689,18,707,115,4,826,694,17,711,309,7,"1,027",-201,-0.87 ,-194,-0.84 ,-7,-0.03 
204463,長野県,東筑摩郡麻績村,"1,348","1,516","2,864","1,143",87,1,88,13,1,102,69,0,69,63,0,132,-30,-1.04 ,-50,-1.73 ,20,0.69 
204480,長野県,東筑摩郡生坂村,916,957,"1,873",735,56,0,56,10,1,67,64,3,67,29,1,97,-30,-1.58 ,-19,-1.00 ,-11,-0.58 
204501,長野県,東筑摩郡山形村,"4,349","4,415","8,764","2,980",300,8,308,49,0,357,278,7,285,97,2,384,-27,-0.31 ,-48,-0.55 ,21,0.24 
204510,長野県,東筑摩郡朝日村,"2,286","2,367","4,653","1,494",136,0,136,29,0,165,123,0,123,53,0,176,-11,-0.24 ,-24,-0.51 ,13,0.28 
204528,長野県,東筑摩郡筑北村,"2,372","2,418","4,790","1,876",110,9,119,14,2,135,160,7,167,67,4,238,-103,-2.11 ,-53,-1.08 ,-50,-1.02 
204803,長野県,北安曇郡,"15,854","16,512","32,366","13,222","1,038",623,"1,661",153,10,"1,824","1,205",348,"1,553",449,174,"2,176",-352,-1.08 ,-296,-0.90 ,-56,-0.17 
204811,長野県,北安曇郡池田町,"4,868","5,284","10,152","3,957",266,23,289,39,4,332,252,13,265,180,3,448,-116,-1.13 ,-141,-1.37 ,25,0.24 
204820,長野県,北安曇郡松川村,"4,818","5,125","9,943","3,774",279,23,302,54,0,356,302,24,326,119,2,447,-91,-0.91 ,-65,-0.65 ,-26,-0.26 
204854,長野県,北安曇郡白馬村,"4,634","4,595","9,229","4,192",388,514,902,45,5,952,495,273,768,116,163,"1,047",-95,-1.02 ,-71,-0.76 ,-24,-0.26 
204862,長野県,北安曇郡小谷村,"1,534","1,508","3,042","1,299",105,63,168,15,1,184,156,38,194,34,6,234,-50,-1.62 ,-19,-0.61 ,-31,-1.00 
205206,長野県,埴科郡,"7,499","7,742","15,241","6,064",445,33,478,80,2,560,563,51,614,198,12,824,-264,-1.70 ,-118,-0.76 ,-146,-0.94 
205214,長野県,埴科郡坂城町,"7,499","7,742","15,241","6,064",445,33,478,80,2,560,563,51,614,198,12,824,-264,-1.70 ,-118,-0.76 ,-146,-0.94 
205401,長野県,上高井郡,"8,963","9,388","18,351","6,196",412,39,451,102,2,555,482,26,508,235,15,758,-203,-1.09 ,-133,-0.72 ,-70,-0.38 
205419,長野県,上高井郡小布施町,"5,365","5,746","11,111","3,766",269,9,278,70,0,348,287,6,293,148,14,455,-107,-0.95 ,-78,-0.70 ,-29,-0.26 
205435,長野県,上高井郡高山村,"3,598","3,642","7,240","2,430",143,30,173,32,2,207,195,20,215,87,1,303,-96,-1.31 ,-55,-0.75 ,-41,-0.56 
205605,長野県,下高井郡,"10,508","11,189","21,697","8,233",561,222,783,95,9,887,654,134,788,355,20,"1,163",-276,-1.26 ,-260,-1.18 ,-16,-0.07 
205613,長野県,下高井郡山ノ内町,"6,344","6,720","13,064","5,092",310,112,422,45,9,476,437,45,482,198,19,699,-223,-1.68 ,-153,-1.15 ,-70,-0.53 
205621,長野県,下高井郡木島平村,"2,389","2,508","4,897","1,800",136,7,143,31,0,174,125,5,130,98,0,228,-54,-1.09 ,-67,-1.35 ,13,0.26 
205630,長野県,下高井郡野沢温泉村,"1,775","1,961","3,736","1,341",115,103,218,19,0,237,92,84,176,59,1,236,1,0.03 ,-40,-1.07 ,41,1.10 
205800,長野県,上水内郡,"11,268","11,730","22,998","8,655",499,46,545,99,3,647,610,26,636,373,15,"1,024",-377,-1.61 ,-274,-1.17 ,-103,-0.44 
205834,長野県,上水内郡信濃町,"4,323","4,481","8,804","3,404",192,33,225,38,0,263,252,9,261,137,4,402,-139,-1.55 ,-99,-1.11 ,-40,-0.45 
205885,長野県,上水内郡小川村,"1,284","1,359","2,643","1,087",46,1,47,10,0,57,90,1,91,60,2,153,-96,-3.50 ,-50,-1.83 ,-46,-1.68 
205907,長野県,上水内郡飯綱町,"5,661","5,890","11,551","4,164",261,12,273,51,3,327,268,16,284,176,9,469,-142,-1.21 ,-125,-1.07 ,-17,-0.15 
206008,長野県,下水内郡,963,"1,047","2,010",864,55,3,58,8,2,68,49,0,49,58,0,107,-39,-1.90 ,-50,-2.44 ,11,0.54 
206024,長野県,下水内郡栄村,963,"1,047","2,010",864,55,3,58,8,2,68,49,0,49,58,0,107,-39,-1.90 ,-50,-2.44 ,11,0.54 
210005,岐阜県,,"1,004,919","1,061,347","2,066,266","809,888","60,365","11,798","72,163","15,254","1,199","88,616","67,231","5,011","72,242","22,610","3,693","98,545","-9,929",-0.48 ,"-7,356",-0.35 ,"-2,573",-0.12 
212016,岐阜県,岐阜市,"197,506","215,605","413,111","176,762","11,930","3,051","14,981","3,241",431,"18,653","13,329",890,"14,219","4,304","1,014","19,537",-884,-0.21 ,"-1,063",-0.26 ,179,0.04 
212024,岐阜県,大垣市,"78,968","83,070","162,038","64,677","4,818",749,"5,567","1,333",75,"6,975","5,107",314,"5,421","1,661",250,"7,332",-357,-0.22 ,-328,-0.20 ,-29,-0.02 
212032,岐阜県,高山市,"42,796","47,117","89,913","35,257","1,996",186,"2,182",654,60,"2,896","2,436",128,"2,564","1,120",62,"3,746",-850,-0.94 ,-466,-0.51 ,-384,-0.42 
212041,岐阜県,多治見市,"54,922","57,864","112,786","45,816","2,903",495,"3,398",728,54,"4,180","3,369",214,"3,583","1,067",163,"4,813",-633,-0.56 ,-339,-0.30 ,-294,-0.26 
212059,岐阜県,関市,"44,073","46,083","90,156","34,993","2,456",333,"2,789",621,11,"3,421","2,691",209,"2,900","1,000",244,"4,144",-723,-0.80 ,-379,-0.42 ,-344,-0.38 
212067,岐阜県,中津川市,"39,118","41,177","80,295","30,235","1,967",221,"2,188",539,22,"2,749","2,043",172,"2,215","1,036",97,"3,348",-599,-0.74 ,-497,-0.61 ,-102,-0.13 
212075,岐阜県,美濃市,"10,294","11,056","21,350","8,076",558,114,672,126,0,798,692,90,782,272,47,"1,101",-303,-1.40 ,-146,-0.67 ,-157,-0.73 
212083,岐阜県,瑞浪市,"18,579","19,848","38,427","14,960","1,292",71,"1,363",297,24,"1,684","1,622",44,"1,666",523,36,"2,225",-541,-1.39 ,-226,-0.58 ,-315,-0.81 
212091,岐阜県,羽島市,"33,727","34,681","68,408","25,831","1,870","2,005","3,875",491,56,"4,422","3,764",92,"3,856",639,139,"4,634",-212,-0.31 ,-148,-0.22 ,-64,-0.09 
212105,岐阜県,恵那市,"25,041","26,626","51,667","19,625","1,160",85,"1,245",293,0,"1,538","1,310",74,"1,384",763,63,"2,210",-672,-1.28 ,-470,-0.90 ,-202,-0.39 
212113,岐阜県,美濃加茂市,"27,880","28,406","56,286","21,696","2,479",522,"3,001",561,63,"3,625","2,188",397,"2,585",474,88,"3,147",478,0.86 ,87,0.16 ,391,0.70 
212121,岐阜県,土岐市,"28,783","30,696","59,479","24,195","1,555",184,"1,739",378,26,"2,143","1,603",140,"1,743",728,60,"2,531",-388,-0.65 ,-350,-0.58 ,-38,-0.06 
212130,岐阜県,各務原市,"73,478","75,115","148,593","58,465","4,896",506,"5,402","1,266",68,"6,736","4,696",279,"4,975","1,359",218,"6,552",184,0.12 ,-93,-0.06 ,277,0.19 
212148,岐阜県,可児市,"50,282","51,234","101,516","40,938","3,826",808,"4,634",787,53,"5,474","3,592",504,"4,096",847,163,"5,106",368,0.36 ,-60,-0.06 ,428,0.42 
212156,岐阜県,山県市,"13,540","14,413","27,953","10,770",614,556,"1,170",145,5,"1,320","1,083",74,"1,157",363,147,"1,667",-347,-1.23 ,-218,-0.77 ,-129,-0.46 
212164,岐阜県,瑞穂市,"26,844","27,137","53,981","20,456","2,456",394,"2,850",577,31,"3,458","2,327",195,"2,522",396,135,"3,053",405,0.76 ,181,0.34 ,224,0.42 
212172,岐阜県,飛騨市,"12,110","13,017","25,127","8,898",448,23,471,133,2,606,619,22,641,392,7,"1,040",-434,-1.70 ,-259,-1.01 ,-175,-0.68 
212181,岐阜県,本巣市,"17,033","17,927","34,960","12,271",971,205,"1,176",213,14,"1,403","1,129",63,"1,192",344,82,"1,618",-215,-0.61 ,-131,-0.37 ,-84,-0.24 
212199,岐阜県,郡上市,"21,025","22,281","43,306","15,348",764,111,875,284,16,"1,175","1,040",84,"1,124",615,70,"1,809",-634,-1.44 ,-331,-0.75 ,-303,-0.69 
212202,岐阜県,下呂市,"16,168","17,640","33,808","12,307",688,119,807,183,19,"1,009",897,83,980,503,69,"1,552",-543,-1.58 ,-320,-0.93 ,-223,-0.65 
212211,岐阜県,海津市,"17,458","18,239","35,697","12,158",734,90,824,183,11,"1,018","1,009",137,"1,146",465,23,"1,634",-616,-1.70 ,-282,-0.78 ,-334,-0.92 
213004,岐阜県,羽島郡,"23,325","24,396","47,721","19,100","2,594",156,"2,750",505,28,"3,283","2,331",144,"2,475",436,104,"3,015",268,0.56 ,69,0.15 ,199,0.42 
213021,岐阜県,羽島郡岐南町,"12,527","12,743","25,270","10,345","1,545",88,"1,633",291,24,"1,948","1,264",107,"1,371",179,31,"1,581",367,1.47 ,112,0.45 ,255,1.02 
213039,岐阜県,羽島郡笠松町,"10,798","11,653","22,451","8,755","1,049",68,"1,117",214,4,"1,335","1,067",37,"1,104",257,73,"1,434",-99,-0.44 ,-43,-0.19 ,-56,-0.25 
213403,岐阜県,養老郡,"14,754","15,300","30,054","10,363",578,115,693,151,5,849,839,110,949,378,16,"1,343",-494,-1.62 ,-227,-0.74 ,-267,-0.87 
213411,岐阜県,養老郡養老町,"14,754","15,300","30,054","10,363",578,115,693,151,5,849,839,110,949,378,16,"1,343",-494,-1.62 ,-227,-0.74 ,-267,-0.87 
213608,岐阜県,不破郡,"17,340","17,950","35,290","13,227",881,154,"1,035",208,5,"1,248","1,037",84,"1,121",410,70,"1,601",-353,-0.99 ,-202,-0.57 ,-151,-0.42 
213616,岐阜県,不破郡垂井町,"13,714","14,171","27,885","10,457",735,130,865,182,5,"1,052",831,61,892,290,59,"1,241",-189,-0.67 ,-108,-0.38 ,-81,-0.29 
213624,岐阜県,不破郡関ケ原町,"3,626","3,779","7,405","2,770",146,24,170,26,0,196,206,23,229,120,11,360,-164,-2.17 ,-94,-1.24 ,-70,-0.92 
213802,岐阜県,安八郡,"22,087","22,645","44,732","15,372","1,304",154,"1,458",321,25,"1,804","1,301",126,"1,427",481,96,"2,004",-200,-0.45 ,-160,-0.36 ,-40,-0.09 
213811,岐阜県,安八郡神戸町,"9,636","9,973","19,609","6,902",525,73,598,128,9,735,536,56,592,214,58,864,-129,-0.65 ,-86,-0.44 ,-43,-0.22 
213829,岐阜県,安八郡輪之内町,"4,919","4,993","9,912","3,255",328,51,379,85,7,471,339,46,385,91,26,502,-31,-0.31 ,-6,-0.06 ,-25,-0.25 
213837,岐阜県,安八郡安八町,"7,532","7,679","15,211","5,215",451,30,481,108,9,598,426,24,450,176,12,638,-40,-0.26 ,-68,-0.45 ,28,0.18 
214001,岐阜県,揖斐郡,"34,053","35,975","70,028","24,317","1,567",120,"1,687",414,51,"2,152","1,896",127,"2,023",864,77,"2,964",-812,-1.15 ,-450,-0.64 ,-362,-0.51 
214019,岐阜県,揖斐郡揖斐川町,"10,581","11,564","22,145","8,227",444,19,463,125,10,598,539,32,571,340,18,929,-331,-1.47 ,-215,-0.96 ,-116,-0.52 
214035,岐阜県,揖斐郡大野町,"11,515","11,978","23,493","7,945",532,35,567,143,22,732,700,41,741,249,41,"1,031",-299,-1.26 ,-106,-0.45 ,-193,-0.81 
214043,岐阜県,揖斐郡池田町,"11,957","12,433","24,390","8,145",591,66,657,146,19,822,657,54,711,275,18,"1,004",-182,-0.74 ,-129,-0.52 ,-53,-0.22 
214205,岐阜県,本巣郡,"8,826","9,563","18,389","7,265",947,71,"1,018",154,10,"1,182",899,44,943,147,47,"1,137",45,0.25 ,7,0.04 ,38,0.21 
214213,岐阜県,本巣郡北方町,"8,826","9,563","18,389","7,265",947,71,"1,018",154,10,"1,182",899,44,943,147,47,"1,137",45,0.25 ,7,0.04 ,38,0.21 
215007,岐阜県,加茂郡,"24,813","26,082","50,895","18,721","1,469",160,"1,629",319,22,"1,970","1,709",115,"1,824",768,85,"2,677",-707,-1.37 ,-449,-0.87 ,-258,-0.50 
215015,岐阜県,加茂郡坂祝町,"4,226","3,978","8,204","3,215",426,65,491,84,10,585,446,56,502,82,35,619,-34,-0.41 ,2,0.02 ,-36,-0.44 
215023,岐阜県,加茂郡富加町,"2,776","2,931","5,707","1,897",210,19,229,36,0,265,188,24,212,57,9,278,-13,-0.23 ,-21,-0.37 ,8,0.14 
215031,岐阜県,加茂郡川辺町,"5,111","5,333","10,444","3,803",341,23,364,75,0,439,373,14,387,137,14,538,-99,-0.94 ,-62,-0.59 ,-37,-0.35 
215040,岐阜県,加茂郡七宗町,"1,911","2,127","4,038","1,463",66,20,86,18,1,105,126,0,126,74,2,202,-97,-2.35 ,-56,-1.35 ,-41,-0.99 
215058,岐阜県,加茂郡八百津町,"5,528","5,907","11,435","4,306",203,14,217,63,5,285,243,15,258,203,7,468,-183,-1.58 ,-140,-1.21 ,-43,-0.37 
215066,岐阜県,加茂郡白川町,"4,129","4,563","8,692","3,185",182,16,198,36,6,240,272,6,278,170,16,464,-224,-2.51 ,-134,-1.50 ,-90,-1.01 
215074,岐阜県,加茂郡東白川村,"1,132","1,243","2,375",852,41,3,44,7,0,51,61,0,61,45,2,108,-57,-2.34 ,-38,-1.56 ,-19,-0.78 
215201,岐阜県,可児郡,"9,283","9,345","18,628","7,202",589,38,627,136,12,775,606,54,660,233,20,913,-138,-0.74 ,-97,-0.52 ,-41,-0.22 
215210,岐阜県,可児郡御嵩町,"9,283","9,345","18,628","7,202",589,38,627,136,12,775,606,54,660,233,20,913,-138,-0.74 ,-97,-0.52 ,-41,-0.22 
216003,岐阜県,大野郡,813,859,"1,672",587,55,2,57,13,0,70,67,2,69,22,1,92,-22,-1.30 ,-9,-0.53 ,-13,-0.77 
216046,岐阜県,大野郡白川村,813,859,"1,672",587,55,2,57,13,0,70,67,2,69,22,1,92,-22,-1.30 ,-9,-0.53 ,-13,-0.77 
