平成28年1月1日住民基本台帳人口・世帯数、平成27年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,
団体コード,都道府県名,市区町村名,平成28年,,,,平成27年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
392090,高知県,土佐清水市,"6,959","7,748","14,707","7,619",315,11,326,55,7,388,460,18,478,334,5,817,-429,-2.83 ,-279,-1.84 ,-150,-0.99 
392103,高知県,四万十市,"16,566","18,440","35,006","16,476","1,148",27,"1,175",268,0,"1,443","1,296",30,"1,326",509,3,"1,838",-395,-1.12 ,-241,-0.68 ,-154,-0.44 
392111,高知県,香南市,"16,435","17,602","34,037","14,614","1,308",48,"1,356",250,26,"1,632","1,332",39,"1,371",369,16,"1,756",-124,-0.36 ,-119,-0.35 ,-5,-0.01 
392120,高知県,香美市,"12,604","14,310","26,914","12,950",812,87,899,158,10,"1,067",834,56,890,423,11,"1,324",-257,-0.95 ,-265,-0.98 ,8,0.03 
393002,高知県,安芸郡,"8,525","9,464","17,989","8,774",526,19,545,92,6,643,584,10,594,320,1,915,-272,-1.49 ,-228,-1.25 ,-44,-0.24 
393011,高知県,安芸郡東洋町,"1,310","1,424","2,734","1,541",72,4,76,4,1,81,92,8,100,50,0,150,-69,-2.46 ,-46,-1.64 ,-23,-0.82 
393029,高知県,安芸郡奈半利町,"1,580","1,806","3,386","1,758",107,0,107,17,3,127,124,1,125,75,0,200,-73,-2.11 ,-58,-1.68 ,-15,-0.43 
393037,高知県,安芸郡田野町,"1,353","1,480","2,833","1,335",116,1,117,19,0,136,118,1,119,34,0,153,-17,-0.60 ,-15,-0.53 ,-2,-0.07 
393045,高知県,安芸郡安田町,"1,366","1,456","2,822","1,304",41,1,42,14,0,56,67,0,67,43,0,110,-54,-1.88 ,-29,-1.01 ,-25,-0.87 
393053,高知県,安芸郡北川村,650,747,"1,397",644,53,2,55,7,1,63,40,0,40,26,0,66,-3,-0.21 ,-19,-1.36 ,16,1.14 
393061,高知県,安芸郡馬路村,433,503,936,453,35,1,36,1,0,37,32,0,32,13,0,45,-8,-0.85 ,-12,-1.27 ,4,0.42 
393070,高知県,安芸郡芸西村,"1,833","2,048","3,881","1,739",102,10,112,30,1,143,111,0,111,79,1,191,-48,-1.22 ,-49,-1.25 ,1,0.03 
393401,高知県,長岡郡,"3,614","4,183","7,797","4,225",254,24,278,32,3,313,322,30,352,205,11,568,-255,-3.17 ,-173,-2.15 ,-82,-1.02 
393410,高知県,長岡郡本山町,"1,721","1,877","3,598","1,814",133,9,142,20,3,165,166,17,183,83,4,270,-105,-2.84 ,-63,-1.70 ,-42,-1.13 
393444,高知県,長岡郡大豊町,"1,893","2,306","4,199","2,411",121,15,136,12,0,148,156,13,169,122,7,298,-150,-3.45 ,-110,-2.53 ,-40,-0.92 
393606,高知県,土佐郡,"2,140","2,364","4,504","2,249",187,1,188,31,0,219,156,4,160,79,5,244,-25,-0.55 ,-48,-1.06 ,23,0.51 
393631,高知県,土佐郡土佐町,"1,927","2,157","4,084","2,017",155,1,156,27,0,183,130,3,133,70,5,208,-25,-0.61 ,-43,-1.05 ,18,0.44 
393649,高知県,土佐郡大川村,213,207,420,232,32,0,32,4,0,36,26,1,27,9,0,36,0,0.00 ,-5,-1.19 ,5,1.19 
393801,高知県,吾川郡,"14,276","15,762","30,038","13,973",716,50,766,130,9,905,"1,078",39,"1,117",525,13,"1,655",-750,-2.44 ,-395,-1.28 ,-355,-1.15 
393860,高知県,吾川郡いの町,"11,489","12,587","24,076","10,773",567,33,600,112,4,716,868,28,896,365,7,"1,268",-552,-2.24 ,-253,-1.03 ,-299,-1.21 
393878,高知県,吾川郡仁淀川町,"2,787","3,175","5,962","3,200",149,17,166,18,5,189,210,11,221,160,6,387,-198,-3.21 ,-142,-2.31 ,-56,-0.91 
394009,高知県,高岡郡,"28,321","31,687","60,008","28,186","1,704",65,"1,769",305,21,"2,095","1,824",70,"1,894","1,099",26,"3,019",-924,-1.52 ,-794,-1.30 ,-130,-0.21 
394017,高知県,高岡郡中土佐町,"3,436","3,933","7,369","3,609",180,4,184,31,1,216,184,9,193,164,10,367,-151,-2.01 ,-133,-1.77 ,-18,-0.24 
394025,高知県,高岡郡佐川町,"6,332","7,095","13,427","6,121",411,20,431,71,3,505,488,20,508,236,4,748,-243,-1.78 ,-165,-1.21 ,-78,-0.57 
394033,高知県,高岡郡越知町,"2,808","3,203","6,011","2,907",204,2,206,31,0,237,164,2,166,125,0,291,-54,-0.89 ,-94,-1.55 ,40,0.66 
394050,高知県,高岡郡檮原町,"1,775","1,902","3,677","1,809",179,0,179,18,3,200,120,1,121,72,0,193,7,0.19 ,-54,-1.47 ,61,1.66 
394106,高知県,高岡郡日高村,"2,463","2,790","5,253","2,416",142,6,148,26,0,174,172,1,173,69,2,244,-70,-1.32 ,-43,-0.81 ,-27,-0.51 
394114,高知県,高岡郡津野町,"2,930","3,213","6,143","2,698",132,5,137,33,0,170,180,10,190,112,0,302,-132,-2.10 ,-79,-1.26 ,-53,-0.84 
394122,高知県,高岡郡四万十町,"8,577","9,551","18,128","8,626",456,28,484,95,14,593,516,27,543,321,10,874,-281,-1.53 ,-226,-1.23 ,-55,-0.30 
394203,高知県,幡多郡,"9,070","10,004","19,074","9,118",468,22,490,75,3,568,577,15,592,375,45,"1,012",-444,-2.27 ,-300,-1.54 ,-144,-0.74 
394246,高知県,幡多郡大月町,"2,632","2,895","5,527","2,748",119,5,124,16,0,140,187,2,189,113,0,302,-162,-2.85 ,-97,-1.71 ,-65,-1.14 
394271,高知県,幡多郡三原村,811,861,"1,672",777,46,3,49,5,0,54,34,1,35,33,6,74,-20,-1.18 ,-28,-1.65 ,8,0.47 
394289,高知県,幡多郡黒潮町,"5,627","6,248","11,875","5,593",303,14,317,54,3,374,356,12,368,229,39,636,-262,-2.16 ,-175,-1.44 ,-87,-0.72 
400009,福岡県,,"2,433,567","2,688,881","5,122,448","2,346,328","265,979","16,929","282,908","45,689","3,939","332,536","266,010","7,512","273,522","50,762","6,001","330,285","2,251",0.04 ,"-5,073",-0.10 ,"7,324",0.14 
401005,福岡県,北九州市,"460,184","511,424","971,608","479,228","41,497","2,546","44,043","7,942",589,"52,574","45,150","1,201","46,351","10,686",854,"57,891","-5,317",-0.54 ,"-2,744",-0.28 ,"-2,573",-0.26 
401013,福岡県,北九州市門司区,"47,406","55,050","102,456","50,990","2,831",283,"3,114",643,55,"3,812","3,544",74,"3,618","1,404",46,"5,068","-1,256",-1.21 ,-761,-0.73 ,-495,-0.48 
401030,福岡県,北九州市若松区,"40,319","44,776","85,095","40,007","3,177",278,"3,455",644,34,"4,133","3,396",140,"3,536",987,94,"4,617",-484,-0.57 ,-343,-0.40 ,-141,-0.16 
401056,福岡県,北九州市戸畑区,"28,468","30,987","59,455","30,164","3,078",160,"3,238",470,45,"3,753","2,879",109,"2,988",675,58,"3,721",32,0.05 ,-205,-0.34 ,237,0.40 
401064,福岡県,北九州市小倉北区,"85,362","95,572","180,934","99,474","10,499",869,"11,368","1,555",188,"13,111","11,381",240,"11,621","1,937",300,"13,858",-747,-0.41 ,-382,-0.21 ,-365,-0.20 
401072,福岡県,北九州市小倉南区,"102,893","112,087","214,980","100,146","9,093",319,"9,412","1,924",82,"11,418","9,917",248,"10,165","2,057",83,"12,305",-887,-0.41 ,-133,-0.06 ,-754,-0.35 
401081,福岡県,北九州市八幡東区,"32,636","37,032","69,668","35,686","3,173",128,"3,301",450,49,"3,800","3,563",89,"3,652",979,66,"4,697",-897,-1.27 ,-529,-0.75 ,-368,-0.52 
401099,福岡県,北九州市八幡西区,"123,100","135,920","259,020","122,761","9,646",509,"10,155","2,256",136,"12,547","10,470",301,"10,771","2,647",207,"13,625","-1,078",-0.41 ,-391,-0.15 ,-687,-0.26 
401307,福岡県,福岡市,"712,585","788,370","1,500,955","749,139","115,411","8,191","123,602","14,996","1,617","140,215","108,179","3,083","111,262","11,283","3,029","125,574","14,641",0.99 ,"3,713",0.25 ,"10,928",0.74 
401315,福岡県,福岡市東区,"146,323","154,339","300,662","143,397","19,500","1,757","21,257","3,061",359,"24,677","17,959",700,"18,659","2,266",847,"21,772","2,905",0.98 ,795,0.27 ,"2,110",0.71 
401323,福岡県,福岡市博多区,"106,542","112,592","219,134","127,974","24,485","2,205","26,690","2,468",341,"29,499","22,855",432,"23,287","1,560",720,"25,567","3,932",1.83 ,908,0.42 ,"3,024",1.41 
401331,福岡県,福岡市中央区,"80,339","100,905","181,244","106,144","19,804",934,"20,738","1,774",284,"22,796","18,525",528,"19,053","1,178",539,"20,770","2,026",1.13 ,596,0.33 ,"1,430",0.80 
401340,福岡県,福岡市南区,"120,742","135,281","256,023","124,345","16,788","1,284","18,072","2,456",241,"20,769","15,618",359,"15,977","2,002",459,"18,438","2,331",0.92 ,454,0.18 ,"1,877",0.74 
401358,福岡県,福岡市西区,"97,221","106,028","203,249","89,809","12,566",722,"13,288","2,163",155,"15,606","11,576",363,"11,939","1,600",194,"13,733","1,873",0.93 ,563,0.28 ,"1,310",0.65 
401366,福岡県,福岡市城南区,"58,584","65,084","123,668","59,691","8,334",448,"8,782","1,059",97,"9,938","8,421",256,"8,677",959,121,"9,757",181,0.15 ,100,0.08 ,81,0.07 
401374,福岡県,福岡市早良区,"102,834","114,141","216,975","97,779","13,934",841,"14,775","2,015",140,"16,930","13,225",445,"13,670","1,718",149,"15,537","1,393",0.65 ,297,0.14 ,"1,096",0.51 
402028,福岡県,大牟田市,"54,941","64,466","119,407","57,193","3,029",271,"3,300",798,49,"4,147","3,670",194,"3,864","1,774",23,"5,661","-1,514",-1.25 ,-976,-0.81 ,-538,-0.44 
402036,福岡県,久留米市,"145,461","161,239","306,700","130,252","11,766",958,"12,724","2,971",326,"16,021","11,548",421,"11,969","3,097",428,"15,494",527,0.17 ,-126,-0.04 ,653,0.21 
402044,福岡県,直方市,"27,187","30,620","57,807","26,807","2,070",189,"2,259",471,43,"2,773","2,227",51,"2,278",680,69,"3,027",-254,-0.44 ,-209,-0.36 ,-45,-0.08 
402052,福岡県,飯塚市,"61,707","68,810","130,517","61,119","4,430",202,"4,632","1,132",92,"5,856","4,699",105,"4,804","1,581",163,"6,548",-692,-0.53 ,-449,-0.34 ,-243,-0.19 
402061,福岡県,田川市,"22,877","26,574","49,451","24,410","1,817",66,"1,883",404,38,"2,325","1,909",39,"1,948",708,48,"2,704",-379,-0.76 ,-304,-0.61 ,-75,-0.15 
402079,福岡県,柳川市,"32,509","36,174","68,683","25,105","1,577",69,"1,646",504,22,"2,172","2,080",38,"2,118",887,54,"3,059",-887,-1.27 ,-383,-0.55 ,-504,-0.72 
402109,福岡県,八女市,"31,191","35,058","66,249","24,463","1,544",853,"2,397",463,29,"2,889","2,816",81,"2,897",962,26,"3,885",-996,-1.48 ,-499,-0.74 ,-497,-0.74 
402117,福岡県,筑後市,"23,567","25,572","49,139","18,517","1,987",253,"2,240",444,23,"2,707","2,056",87,"2,143",493,78,"2,714",-7,-0.01 ,-49,-0.10 ,42,0.09 
402125,福岡県,大川市,"17,034","18,680","35,714","13,424",971,41,"1,012",224,13,"1,249","1,160",51,"1,211",488,13,"1,712",-463,-1.28 ,-264,-0.73 ,-199,-0.55 
402133,福岡県,行橋市,"34,806","37,961","72,767","31,219","2,557",155,"2,712",630,67,"3,409","2,615",50,"2,665",751,66,"3,482",-73,-0.10 ,-121,-0.17 ,48,0.07 
402141,福岡県,豊前市,"12,524","14,067","26,591","11,822",734,38,772,176,7,955,850,55,905,367,4,"1,276",-321,-1.19 ,-191,-0.71 ,-130,-0.48 
402150,福岡県,中間市,"20,149","23,133","43,282","20,482","1,546",63,"1,609",281,44,"1,934","1,672",44,"1,716",588,33,"2,337",-403,-0.92 ,-307,-0.70 ,-96,-0.22 
402168,福岡県,小郡市,"28,245","31,051","59,296","23,290","2,436",161,"2,597",419,48,"3,064","2,610",59,"2,669",573,33,"3,275",-211,-0.35 ,-154,-0.26 ,-57,-0.10 
402176,福岡県,筑紫野市,"48,977","53,482","102,459","42,904","5,263",147,"5,410",889,6,"6,305","5,176",153,"5,329",856,82,"6,267",38,0.04 ,33,0.03 ,5,0.00 
402184,福岡県,春日市,"54,847","58,179","113,026","47,332","6,976",155,"7,131","1,009",92,"8,232","6,639",119,"6,758",732,88,"7,578",654,0.58 ,277,0.25 ,377,0.34 
402192,福岡県,大野城市,"47,996","51,670","99,666","42,233","5,833",200,"6,033","1,151",59,"7,243","6,079",126,"6,205",668,56,"6,929",314,0.32 ,483,0.49 ,-169,-0.17 
402206,福岡県,宗像市,"46,094","50,606","96,700","40,876","3,823",145,"3,968",880,57,"4,905","3,953",113,"4,066",884,61,"5,011",-106,-0.11 ,-4,-0.00 ,-102,-0.11 
402214,福岡県,太宰府市,"34,342","37,513","71,855","30,736","4,112",130,"4,242",717,32,"4,991","3,941",132,"4,073",618,31,"4,722",269,0.38 ,99,0.14 ,170,0.24 
402231,福岡県,古賀市,"27,986","30,403","58,389","24,115","2,890",140,"3,030",508,42,"3,580","2,999",76,"3,075",442,44,"3,561",19,0.03 ,66,0.11 ,-47,-0.08 
402249,福岡県,福津市,"28,288","31,975","60,263","24,931","3,412",110,"3,522",546,10,"4,078","2,231",93,"2,324",575,7,"2,906","1,172",1.98 ,-29,-0.05 ,"1,201",2.03 
402257,福岡県,うきは市,"14,644","16,297","30,941","10,914",762,31,793,247,23,"1,063",992,37,"1,029",457,25,"1,511",-448,-1.43 ,-210,-0.67 ,-238,-0.76 
402265,福岡県,宮若市,"13,677","15,184","28,861","13,023",986,39,"1,025",234,26,"1,285","1,133",33,"1,166",478,14,"1,658",-373,-1.28 ,-244,-0.83 ,-129,-0.44 
402273,福岡県,嘉麻市,"18,822","21,733","40,555","19,067","1,025",35,"1,060",241,35,"1,336","1,363",25,"1,388",662,33,"2,083",-747,-1.81 ,-421,-1.02 ,-326,-0.79 
402281,福岡県,朝倉市,"26,078","29,244","55,322","21,047","1,612",79,"1,691",397,50,"2,138","1,953",135,"2,088",793,50,"2,931",-793,-1.41 ,-396,-0.71 ,-397,-0.71 
402290,福岡県,みやま市,"18,277","20,807","39,084","14,155",938,43,981,226,8,"1,215","1,124",44,"1,168",515,9,"1,692",-477,-1.21 ,-289,-0.73 ,-188,-0.48 
402303,福岡県,糸島市,"47,749","52,377","100,126","39,648","3,846",214,"4,060",738,63,"4,861","3,648",165,"3,813",974,87,"4,874",-13,-0.01 ,-236,-0.24 ,223,0.22 
403008,福岡県,筑紫郡,"24,382","25,853","50,235","19,974","2,502",142,"2,644",521,34,"3,199","2,684",45,"2,729",393,24,"3,146",53,0.11 ,128,0.26 ,-75,-0.15 
403059,福岡県,筑紫郡那珂川町,"24,382","25,853","50,235","19,974","2,502",142,"2,644",521,34,"3,199","2,684",45,"2,729",393,24,"3,146",53,0.11 ,128,0.26 ,-75,-0.15 
403407,福岡県,糟屋郡,"110,891","116,791","227,682","91,792","13,356",461,"13,817","2,539",152,"16,508","12,236",230,"12,466","1,779",212,"14,457","2,051",0.91 ,760,0.34 ,"1,291",0.57 
403415,福岡県,糟屋郡宇美町,"18,279","19,278","37,557","15,214","1,507",43,"1,550",325,71,"1,946","1,704",36,"1,740",348,27,"2,115",-169,-0.45 ,-23,-0.06 ,-146,-0.39 
403423,福岡県,糟屋郡篠栗町,"15,378","16,285","31,663","12,830","1,549",36,"1,585",341,10,"1,936","1,497",22,"1,519",256,28,"1,803",133,0.42 ,85,0.27 ,48,0.15 
403431,福岡県,糟屋郡志免町,"21,908","23,657","45,565","18,902","2,328",74,"2,402",476,14,"2,892","2,697",42,"2,739",374,35,"3,148",-256,-0.56 ,102,0.22 ,-358,-0.78 
403440,福岡県,糟屋郡須惠町,"13,552","14,115","27,667","10,942","1,470",39,"1,509",262,21,"1,792","1,192",26,"1,218",236,43,"1,497",295,1.08 ,26,0.09 ,269,0.98 
403458,福岡県,糟屋郡新宮町,"15,182","15,957","31,139","11,939","2,771",156,"2,927",410,12,"3,349","1,670",38,"1,708",205,26,"1,939","1,410",4.74 ,205,0.69 ,"1,205",4.05 
403482,福岡県,糟屋郡久山町,"4,025","4,345","8,370","3,058",390,13,403,71,2,476,348,10,358,86,6,450,26,0.31 ,-15,-0.18 ,41,0.49 
403491,福岡県,糟屋郡粕屋町,"22,567","23,154","45,721","18,907","3,341",100,"3,441",654,22,"4,117","3,128",56,"3,184",274,47,"3,505",612,1.36 ,380,0.84 ,232,0.51 
403806,福岡県,遠賀郡,"45,316","50,037","95,353","41,213","4,113",100,"4,213",727,64,"5,004","4,416",101,"4,517","1,063",58,"5,638",-634,-0.66 ,-336,-0.35 ,-298,-0.31 
403814,福岡県,遠賀郡芦屋町,"7,072","7,357","14,429","6,477",967,18,985,102,7,"1,094","1,160",19,"1,179",161,7,"1,347",-253,-1.72 ,-59,-0.40 ,-194,-1.32 
403822,福岡県,遠賀郡水巻町,"13,686","15,462","29,148","13,169","1,258",14,"1,272",265,29,"1,566","1,398",14,"1,412",333,33,"1,778",-212,-0.72 ,-68,-0.23 ,-144,-0.49 
403831,福岡県,遠賀郡岡垣町,"15,278","17,059","32,337","13,505","1,108",43,"1,151",223,18,"1,392","1,079",46,"1,125",365,7,"1,497",-105,-0.32 ,-142,-0.44 ,37,0.11 
403849,福岡県,遠賀郡遠賀町,"9,280","10,159","19,439","8,062",780,25,805,137,10,952,779,22,801,204,11,"1,016",-64,-0.33 ,-67,-0.34 ,3,0.02 
404004,福岡県,鞍手郡,"11,779","13,046","24,825","11,553",911,25,936,132,13,"1,081",953,22,975,379,26,"1,380",-299,-1.19 ,-247,-0.98 ,-52,-0.21 
404012,福岡県,鞍手郡小竹町,"3,866","4,292","8,158","3,965",398,8,406,47,4,457,366,6,372,115,12,499,-42,-0.51 ,-68,-0.83 ,26,0.32 
404021,福岡県,鞍手郡鞍手町,"7,913","8,754","16,667","7,588",513,17,530,85,9,624,587,16,603,264,14,881,-257,-1.52 ,-179,-1.06 ,-78,-0.46 
404209,福岡県,嘉穂郡,"6,593","7,364","13,957","6,288",555,11,566,111,8,685,535,5,540,180,1,721,-36,-0.26 ,-69,-0.49 ,33,0.24 
404217,福岡県,嘉穂郡桂川町,"6,593","7,364","13,957","6,288",555,11,566,111,8,685,535,5,540,180,1,721,-36,-0.26 ,-69,-0.49 ,33,0.24 
404403,福岡県,朝倉郡,"15,215","16,743","31,958","11,423","1,285",57,"1,342",258,6,"1,606","1,228",62,"1,290",340,19,"1,649",-43,-0.13 ,-82,-0.26 ,39,0.12 
404471,福岡県,朝倉郡筑前町,"14,157","15,499","29,656","10,530","1,230",55,"1,285",249,6,"1,540","1,160",62,"1,222",291,19,"1,532",8,0.03 ,-42,-0.14 ,50,0.17 
404489,福岡県,朝倉郡東峰村,"1,058","1,244","2,302",893,55,2,57,9,0,66,68,0,68,49,0,117,-51,-2.17 ,-40,-1.70 ,-11,-0.47 
405001,福岡県,三井郡,"7,440","8,093","15,533","5,122",636,35,671,162,4,837,662,36,698,192,14,904,-67,-0.43 ,-30,-0.19 ,-37,-0.24 
405035,福岡県,三井郡大刀洗町,"7,440","8,093","15,533","5,122",636,35,671,162,4,837,662,36,698,192,14,904,-67,-0.43 ,-30,-0.19 ,-37,-0.24 
405205,福岡県,三潴郡,"6,876","7,562","14,438","4,828",478,23,501,120,6,627,542,26,568,177,1,746,-119,-0.82 ,-57,-0.39 ,-62,-0.43 
405221,福岡県,三潴郡大木町,"6,876","7,562","14,438","4,828",478,23,501,120,6,627,542,26,568,177,1,746,-119,-0.82 ,-57,-0.39 ,-62,-0.43 
405400,福岡県,八女郡,"9,624","10,371","19,995","7,358",957,29,986,215,25,"1,226",787,30,817,231,13,"1,061",165,0.83 ,-16,-0.08 ,181,0.91 
405442,福岡県,八女郡広川町,"9,624","10,371","19,995","7,358",957,29,986,215,25,"1,226",787,30,817,231,13,"1,061",165,0.83 ,-16,-0.08 ,181,0.91 
406007,福岡県,田川郡,"38,418","43,490","81,908","39,395","2,492",55,"2,547",595,69,"3,211","3,269",65,"3,334","1,322",24,"4,680","-1,469",-1.76 ,-727,-0.87 ,-742,-0.89 
406015,福岡県,田川郡香春町,"5,396","6,228","11,624","5,543",396,5,401,75,4,480,459,4,463,178,4,645,-165,-1.40 ,-103,-0.87 ,-62,-0.53 
406023,福岡県,田川郡添田町,"4,963","5,576","10,539","4,863",253,5,258,67,0,325,308,5,313,185,2,500,-175,-1.63 ,-118,-1.10 ,-57,-0.53 
406040,福岡県,田川郡糸田町,"4,408","5,013","9,421","4,663",398,3,401,77,11,489,441,7,448,156,3,607,-118,-1.24 ,-79,-0.83 ,-39,-0.41 
406058,福岡県,田川郡川崎町,"8,303","9,522","17,825","9,096",475,9,484,131,19,634,771,13,784,274,9,"1,067",-433,-2.37 ,-143,-0.78 ,-290,-1.59 
406082,福岡県,田川郡大任町,"2,505","2,872","5,377","2,505",195,0,195,49,5,249,220,0,220,89,1,310,-61,-1.12 ,-40,-0.74 ,-21,-0.39 
406091,福岡県,田川郡赤村,"1,537","1,744","3,281","1,527",84,1,85,25,3,113,128,3,131,76,3,210,-97,-2.87 ,-51,-1.51 ,-46,-1.36 
406104,福岡県,田川郡福智町,"11,306","12,535","23,841","11,198",691,32,723,171,27,921,942,33,975,364,2,"1,341",-420,-1.73 ,-193,-0.80 ,-227,-0.94 
406201,福岡県,京都郡,"27,979","29,112","57,091","24,883","2,562",81,"2,643",430,24,"3,097","2,451",40,"2,491",641,86,"3,218",-121,-0.21 ,-211,-0.37 ,90,0.16 
406210,福岡県,京都郡苅田町,"18,190","18,117","36,307","16,260","1,979",72,"2,051",327,19,"2,397","1,838",38,"1,876",341,73,"2,290",107,0.30 ,-14,-0.04 ,121,0.33 
406252,福岡県,京都郡みやこ町,"9,789","10,995","20,784","8,623",583,9,592,103,5,700,613,2,615,300,13,928,-228,-1.09 ,-197,-0.94 ,-31,-0.15 
406406,福岡県,築上郡,"16,310","17,750","34,060","15,048","1,282",386,"1,668",241,24,"1,933","1,775",40,"1,815",493,15,"2,323",-390,-1.13 ,-252,-0.73 ,-138,-0.40 
406422,福岡県,築上郡吉富町,"3,245","3,628","6,873","2,904",247,17,264,59,1,324,297,12,309,109,2,420,-96,-1.38 ,-50,-0.72 ,-46,-0.66 
406465,福岡県,築上郡上毛町,"3,720","4,142","7,862","3,163",258,6,264,53,5,322,254,7,261,104,10,375,-53,-0.67 ,-51,-0.64 ,-2,-0.03 
406473,福岡県,築上郡築上町,"9,345","9,980","19,325","8,981",777,363,"1,140",129,18,"1,287","1,224",21,"1,245",280,3,"1,528",-241,-1.23 ,-151,-0.77 ,-90,-0.46 
410004,佐賀県,,"399,230","443,227","842,457","325,221","26,569","1,732","28,301","7,073",441,"35,815","29,392",909,"30,301","9,735",746,"40,782","-4,967",-0.59 ,"-2,662",-0.31 ,"-2,305",-0.27 
412015,佐賀県,佐賀市,"110,961","124,562","235,523","97,412","7,988",566,"8,554","2,058",85,"10,697","8,110",275,"8,385","2,439",195,"11,019",-322,-0.14 ,-381,-0.16 ,59,0.03 
412023,佐賀県,唐津市,"59,467","66,813","126,280","50,127","2,698",85,"2,783","1,051",45,"3,879","3,289",83,"3,372","1,619",144,"5,135","-1,256",-0.98 ,-568,-0.45 ,-688,-0.54 
412031,佐賀県,鳥栖市,"34,874","37,392","72,266","29,146","3,328",323,"3,651",733,48,"4,432","3,339",124,"3,463",607,128,"4,198",234,0.32 ,126,0.17 ,108,0.15 
412040,佐賀県,多久市,"9,454","10,733","20,187","7,776",561,26,587,118,22,727,742,10,752,293,14,"1,059",-332,-1.62 ,-175,-0.85 ,-157,-0.77 
412058,佐賀県,伊万里市,"27,030","29,309","56,339","22,797","1,327",192,"1,519",490,21,"2,030","1,784",75,"1,859",716,50,"2,625",-595,-1.05 ,-226,-0.40 ,-369,-0.65 
412066,佐賀県,武雄市,"23,721","26,244","49,965","17,786","1,490",70,"1,560",415,34,"2,009","1,698",42,"1,740",645,18,"2,403",-394,-0.78 ,-230,-0.46 ,-164,-0.33 
412074,佐賀県,鹿島市,"14,389","16,134","30,523","10,774",772,27,799,264,11,"1,074",958,36,994,368,18,"1,380",-306,-0.99 ,-104,-0.34 ,-202,-0.66 
412082,佐賀県,小城市,"21,640","24,211","45,851","15,842","1,462",59,"1,521",400,20,"1,941","1,582",24,"1,606",468,19,"2,093",-152,-0.33 ,-68,-0.15 ,-84,-0.18 
412091,佐賀県,嬉野市,"12,792","14,516","27,308","9,854",756,44,800,187,20,"1,007",968,34,"1,002",368,32,"1,402",-395,-1.43 ,-181,-0.65 ,-214,-0.77 
412104,佐賀県,神埼市,"15,438","16,815","32,253","11,471","1,038",26,"1,064",245,24,"1,333","1,228",26,"1,254",385,10,"1,649",-316,-0.97 ,-140,-0.43 ,-176,-0.54 
413208,佐賀県,神埼郡,"7,952","8,296","16,248","6,085",942,24,966,155,13,"1,134",941,27,968,141,8,"1,117",17,0.10 ,14,0.09 ,3,0.02 
413275,佐賀県,神埼郡吉野ヶ里町,"7,952","8,296","16,248","6,085",942,24,966,155,13,"1,134",941,27,968,141,8,"1,117",17,0.10 ,14,0.09 ,3,0.02 
413402,佐賀県,三養基郡,"25,033","27,526","52,559","19,415","2,159",116,"2,275",413,51,"2,739","2,318",74,"2,392",569,44,"3,005",-266,-0.50 ,-156,-0.30 ,-110,-0.21 
413411,佐賀県,三養基郡基山町,"8,332","9,158","17,490","6,546",773,28,801,135,16,952,827,34,861,143,25,"1,029",-77,-0.44 ,-8,-0.05 ,-69,-0.39 
413453,佐賀県,三養基郡上峰町,"4,538","4,978","9,516","3,440",458,3,461,106,14,581,517,6,523,86,2,611,-30,-0.31 ,20,0.21 ,-50,-0.52 
413461,佐賀県,三養基郡みやき町,"12,163","13,390","25,553","9,429",928,85,"1,013",172,21,"1,206",974,34,"1,008",340,17,"1,365",-159,-0.62 ,-168,-0.65 ,9,0.04 
413801,佐賀県,東松浦郡,"3,047","2,992","6,039","1,951",140,2,142,47,6,195,216,1,217,75,3,295,-100,-1.63 ,-28,-0.46 ,-72,-1.17 
413879,佐賀県,東松浦郡玄海町,"3,047","2,992","6,039","1,951",140,2,142,47,6,195,216,1,217,75,3,295,-100,-1.63 ,-28,-0.46 ,-72,-1.17 
414000,佐賀県,西松浦郡,"9,704","11,019","20,723","7,750",598,33,631,151,6,788,601,28,629,279,1,909,-121,-0.58 ,-128,-0.61 ,7,0.03 
414018,佐賀県,西松浦郡有田町,"9,704","11,019","20,723","7,750",598,33,631,151,6,788,601,28,629,279,1,909,-121,-0.58 ,-128,-0.61 ,7,0.03 
414204,佐賀県,杵島郡,"19,246","21,795","41,041","13,850","1,116",135,"1,251",294,31,"1,576","1,338",30,"1,368",615,58,"2,041",-465,-1.12 ,-321,-0.77 ,-144,-0.35 
414239,佐賀県,杵島郡大町町,"3,179","3,757","6,936","2,834",163,7,170,46,3,219,188,3,191,124,0,315,-96,-1.37 ,-78,-1.11 ,-18,-0.26 
414247,佐賀県,杵島郡江北町,"4,612","5,128","9,740","3,331",397,25,422,89,3,514,341,7,348,137,17,502,12,0.12 ,-48,-0.49 ,60,0.62 
414255,佐賀県,杵島郡白石町,"11,455","12,910","24,365","7,685",556,103,659,159,25,843,809,20,829,354,41,"1,224",-381,-1.54 ,-195,-0.79 ,-186,-0.75 
414409,佐賀県,藤津郡,"4,482","4,870","9,352","3,185",194,4,198,52,4,254,280,20,300,148,4,452,-198,-2.07 ,-96,-1.01 ,-102,-1.07 
