平成30年1月1日住民基本台帳人口・世帯数、平成29年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,（単位：人、世帯、％）
団体コード,都道府県名,市区町村名,平成30年,,,,平成29年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,,,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
093645,栃木県,下都賀郡野木町,"12,889","12,846","25,735","10,430",834,536,"1,370",158,16,"1,544","1,278",45,"1,323",243,18,"1,584",-40,-0.16 ,-85,-0.33 ,45,0.17 
093807,栃木県,塩谷郡,"21,196","20,094","41,290","16,194","1,533",239,"1,772",287,7,"2,066","1,646",153,"1,799",480,24,"2,303",-237,-0.57 ,-193,-0.46 ,-44,-0.11 
093840,栃木県,塩谷郡塩谷町,"5,706","5,831","11,537","4,029",181,13,194,43,0,237,298,28,326,165,4,495,-258,-2.19 ,-122,-1.03 ,-136,-1.15 
093866,栃木県,塩谷郡高根沢町,"15,490","14,263","29,753","12,165","1,352",226,"1,578",244,7,"1,829","1,348",125,"1,473",315,20,"1,808",21,0.07 ,-71,-0.24 ,92,0.31 
094005,栃木県,那須郡,"21,239","21,178","42,417","16,334","1,133",106,"1,239",180,26,"1,445","1,403",49,"1,452",692,25,"2,169",-724,-1.68 ,-512,-1.19 ,-212,-0.49 
094072,栃木県,那須郡那須町,"12,677","12,923","25,600","10,252",824,91,915,111,24,"1,050",935,44,979,396,21,"1,396",-346,-1.33 ,-285,-1.10 ,-61,-0.24 
094111,栃木県,那須郡那珂川町,"8,562","8,255","16,817","6,082",309,15,324,69,2,395,468,5,473,296,4,773,-378,-2.20 ,-227,-1.32 ,-151,-0.88 
100005,群馬県,,"985,809","1,004,775","1,990,584","841,085","62,376","10,174","72,550","13,809","1,085","87,444","64,406","4,266","68,672","22,694","3,769","95,135","-7,691",-0.38 ,"-8,885",-0.44 ,"1,194",0.06 
102016,群馬県,前橋市,"165,619","172,607","338,226","147,167","10,208","2,085","12,293","2,364",215,"14,872","10,699",610,"11,309","3,716",537,"15,562",-690,-0.20 ,"-1,352",-0.40 ,662,0.20 
102024,群馬県,高崎市,"184,379","190,164","374,543","163,019","11,794","1,314","13,108","3,032",228,"16,368","12,277",476,"12,753","3,996",331,"17,080",-712,-0.19 ,-964,-0.26 ,252,0.07 
102032,群馬県,桐生市,"54,789","58,956","113,745","50,020","2,316",544,"2,860",534,47,"3,441","3,097",218,"3,315","1,701",120,"5,136","-1,695",-1.47 ,"-1,167",-1.01 ,-528,-0.46 
102041,群馬県,伊勢崎市,"106,814","106,151","212,965","88,087","7,442","1,527","8,969","1,778",140,"10,887","6,879",499,"7,378","2,046",544,"9,968",919,0.43 ,-268,-0.13 ,"1,187",0.56 
102059,群馬県,太田市,"114,363","110,211","224,574","95,007","8,336","1,443","9,779","1,825",139,"11,743","7,302",675,"7,977","2,171",686,"10,834",909,0.41 ,-346,-0.15 ,"1,255",0.56 
102067,群馬県,沼田市,"23,892","25,120","49,012","20,525","1,088",143,"1,231",286,23,"1,540","1,395",72,"1,467",658,89,"2,214",-674,-1.36 ,-372,-0.75 ,-302,-0.61 
102075,群馬県,館林市,"38,345","38,276","76,621","32,678","2,240",314,"2,554",488,86,"3,128","2,543",146,"2,689",896,158,"3,743",-615,-0.80 ,-408,-0.53 ,-207,-0.27 
102083,群馬県,渋川市,"38,606","40,367","78,973","32,124","1,834",141,"1,975",436,22,"2,433","2,237",73,"2,310","1,014",85,"3,409",-976,-1.22 ,-578,-0.72 ,-398,-0.50 
102091,群馬県,藤岡市,"32,470","33,753","66,223","27,194","1,740",110,"1,850",357,13,"2,220","1,809",48,"1,857",796,80,"2,733",-513,-0.77 ,-439,-0.66 ,-74,-0.11 
102105,群馬県,富岡市,"24,368","25,094","49,462","19,975","1,206",117,"1,323",274,5,"1,602","1,218",83,"1,301",649,53,"2,003",-401,-0.80 ,-375,-0.75 ,-26,-0.05 
102113,群馬県,安中市,"28,993","29,957","58,950","24,597","1,220",100,"1,320",315,7,"1,642","1,374",77,"1,451",772,70,"2,293",-651,-1.09 ,-457,-0.77 ,-194,-0.33 
102121,群馬県,みどり市,"25,342","25,907","51,249","20,523","1,466",132,"1,598",357,17,"1,972","1,679",83,"1,762",603,47,"2,412",-440,-0.85 ,-246,-0.48 ,-194,-0.38 
103403,群馬県,北群馬郡,"17,926","18,032","35,958","13,631","1,903",63,"1,966",321,13,"2,300","1,583",40,"1,623",354,27,"2,004",296,0.83 ,-33,-0.09 ,329,0.92 
103446,群馬県,北群馬郡榛東村,"7,530","7,233","14,763","5,785",915,39,954,110,11,"1,075",791,12,803,152,22,977,98,0.67 ,-42,-0.29 ,140,0.95 
103454,群馬県,北群馬郡吉岡町,"10,396","10,799","21,195","7,846",988,24,"1,012",211,2,"1,225",792,28,820,202,5,"1,027",198,0.94 ,9,0.04 ,189,0.90 
103608,群馬県,多野郡,"1,526","1,618","3,144","1,565",71,2,73,8,1,82,130,1,131,104,1,236,-154,-4.67 ,-96,-2.91 ,-58,-1.76 
103667,群馬県,多野郡上野村,613,610,"1,223",589,44,1,45,7,0,52,71,1,72,35,0,107,-55,-4.30 ,-28,-2.19 ,-27,-2.11 
103675,群馬県,多野郡神流町,913,"1,008","1,921",976,27,1,28,1,1,30,59,0,59,69,1,129,-99,-4.90 ,-68,-3.37 ,-31,-1.53 
103802,群馬県,甘楽郡,"11,206","11,597","22,803","9,237",472,42,514,83,2,599,681,28,709,417,3,"1,129",-530,-2.27 ,-334,-1.43 ,-196,-0.84 
103829,群馬県,甘楽郡下仁田町,"3,768","3,845","7,613","3,330",103,2,105,18,0,123,230,8,238,167,0,405,-282,-3.57 ,-149,-1.89 ,-133,-1.68 
103837,群馬県,甘楽郡南牧村,897,"1,038","1,935","1,030",31,3,34,4,0,38,70,3,73,55,0,128,-90,-4.44 ,-51,-2.52 ,-39,-1.93 
103845,群馬県,甘楽郡甘楽町,"6,541","6,714","13,255","4,877",338,37,375,61,2,438,381,17,398,195,3,596,-158,-1.18 ,-134,-1.00 ,-24,-0.18 
104205,群馬県,吾妻郡,"27,697","28,611","56,308","23,558","1,793",639,"2,432",246,43,"2,721","2,152",465,"2,617",879,138,"3,634",-913,-1.60 ,-633,-1.11 ,-280,-0.49 
104213,群馬県,吾妻郡中之条町,"8,035","8,470","16,505","6,823",401,170,571,62,3,636,591,28,619,277,16,912,-276,-1.64 ,-215,-1.28 ,-61,-0.36 
104248,群馬県,吾妻郡長野原町,"2,830","2,892","5,722","2,485",259,23,282,25,0,307,253,35,288,68,3,359,-52,-0.90 ,-43,-0.74 ,-9,-0.16 
104256,群馬県,吾妻郡嬬恋村,"4,884","4,816","9,700","3,801",325,307,632,54,8,694,328,286,614,124,55,793,-99,-1.01 ,-70,-0.71 ,-29,-0.30 
104264,群馬県,吾妻郡草津町,"3,182","3,316","6,498","3,424",382,118,500,41,16,557,428,85,513,96,45,654,-97,-1.47 ,-55,-0.83 ,-42,-0.64 
104281,群馬県,吾妻郡高山村,"1,818","1,847","3,665","1,359",98,3,101,15,3,119,115,0,115,66,3,184,-65,-1.74 ,-51,-1.37 ,-14,-0.38 
104299,群馬県,吾妻郡東吾妻町,"6,948","7,270","14,218","5,666",328,18,346,49,13,408,437,31,468,248,16,732,-324,-2.23 ,-199,-1.37 ,-125,-0.86 
104400,群馬県,利根郡,"16,953","17,819","34,772","13,526",819,316,"1,135",167,4,"1,306","1,001",105,"1,106",567,204,"1,877",-571,-1.62 ,-400,-1.13 ,-171,-0.48 
104434,群馬県,利根郡片品村,"2,222","2,332","4,554","1,668",97,12,109,24,0,133,129,9,138,68,2,208,-75,-1.62 ,-44,-0.95 ,-31,-0.67 
104442,群馬県,利根郡川場村,"1,595","1,726","3,321","1,077",74,8,82,15,1,98,76,8,84,49,0,133,-35,-1.04 ,-34,-1.01 ,-1,-0.03 
104485,群馬県,利根郡昭和村,"3,736","3,714","7,450","2,667",181,154,335,52,3,390,200,25,225,109,130,464,-74,-0.98 ,-57,-0.76 ,-17,-0.23 
104493,群馬県,利根郡みなかみ町,"9,400","10,047","19,447","8,114",467,142,609,76,0,685,596,63,659,341,72,"1,072",-387,-1.95 ,-265,-1.34 ,-122,-0.62 
104604,群馬県,佐波郡,"18,120","18,528","36,648","15,092","1,427",215,"1,642",243,22,"1,907","1,543",89,"1,632",302,121,"2,055",-148,-0.40 ,-59,-0.16 ,-89,-0.24 
104647,群馬県,佐波郡玉村町,"18,120","18,528","36,648","15,092","1,427",215,"1,642",243,22,"1,907","1,543",89,"1,632",302,121,"2,055",-148,-0.40 ,-59,-0.16 ,-89,-0.24 
105201,群馬県,邑楽郡,"54,401","52,007","106,408","43,560","5,001",927,"5,928",695,58,"6,681","4,807",478,"5,285","1,053",475,"6,813",-132,-0.12 ,-358,-0.34 ,226,0.21 
105210,群馬県,邑楽郡板倉町,"7,432","7,408","14,840","5,525",358,29,387,43,0,430,398,19,417,185,19,621,-191,-1.27 ,-142,-0.94 ,-49,-0.33 
105228,群馬県,邑楽郡明和町,"5,711","5,676","11,387","4,217",341,33,374,78,5,457,361,16,377,127,29,533,-76,-0.66 ,-49,-0.43 ,-27,-0.24 
105236,群馬県,邑楽郡千代田町,"5,803","5,695","11,498","4,418",405,0,405,82,0,487,428,28,456,123,0,579,-92,-0.79 ,-41,-0.35 ,-51,-0.44 
105244,群馬県,邑楽郡大泉町,"21,891","19,985","41,876","19,259","3,027",806,"3,833",351,49,"4,233","2,846",381,"3,227",342,356,"3,925",308,0.74 ,9,0.02 ,299,0.72 
105252,群馬県,邑楽郡邑楽町,"13,564","13,243","26,807","10,141",870,59,929,141,4,"1,074",774,34,808,276,71,"1,155",-81,-0.30 ,-135,-0.50 ,54,0.20 
110001,埼玉県,,"3,687,936","3,675,075","7,363,011","3,259,736","329,508","28,799","358,307","54,797","6,368","419,472","305,592","15,004","320,596","65,924","13,748","400,268","19,204",0.26 ,"-11,127",-0.15 ,"30,331",0.41 
111007,埼玉県,さいたま市,"643,937","648,079","1,292,016","580,221","76,068","5,514","81,582","10,741",766,"93,089","67,777","2,899","70,676","10,524","1,287","82,487","10,602",0.83 ,217,0.02 ,"10,385",0.81 
111015,埼玉県,さいたま市西区,"43,879","44,705","88,584","38,298","4,418",154,"4,572",728,46,"5,346","3,686",136,"3,822",828,30,"4,680",666,0.76 ,-100,-0.11 ,766,0.87 
111023,埼玉県,さいたま市北区,"73,246","73,403","146,649","66,106","8,757",472,"9,229","1,241",80,"10,550","8,579",281,"8,860","1,162",103,"10,125",425,0.29 ,79,0.05 ,346,0.24 
111031,埼玉県,さいたま市大宮区,"58,093","58,854","116,947","55,635","8,545",646,"9,191","1,034",73,"10,298","7,734",280,"8,014","1,060",104,"9,178","1,120",0.97 ,-26,-0.02 ,"1,146",0.99 
111040,埼玉県,さいたま市見沼区,"80,435","81,611","162,046","71,648","7,328",483,"7,811","1,114",82,"9,007","6,769",277,"7,046","1,491",190,"8,727",280,0.17 ,-377,-0.23 ,657,0.41 
111058,埼玉県,さいたま市中央区,"49,804","50,189","99,993","46,108","6,837",421,"7,258",862,58,"8,178","6,499",216,"6,715",781,110,"7,606",572,0.58 ,81,0.08 ,491,0.49 
111066,埼玉県,さいたま市桜区,"48,677","47,253","95,930","44,825","5,265",623,"5,888",689,70,"6,647","5,472",345,"5,817",768,181,"6,766",-119,-0.12 ,-79,-0.08 ,-40,-0.04 
111074,埼玉県,さいたま市浦和区,"77,959","82,153","160,112","72,032","10,276","1,004","11,280","1,469",106,"12,855","9,295",511,"9,806","1,137",140,"11,083","1,772",1.12 ,332,0.21 ,"1,440",0.91 
111082,埼玉県,さいたま市南区,"94,267","92,423","186,690","84,922","13,017","1,119","14,136","1,776",96,"16,008","10,632",492,"11,124","1,192",275,"12,591","3,417",1.86 ,584,0.32 ,"2,833",1.55 
111091,埼玉県,さいたま市緑区,"61,106","62,080","123,186","51,399","7,300",331,"7,631","1,172",63,"8,866","5,361",220,"5,581",904,51,"6,536","2,330",1.93 ,268,0.22 ,"2,062",1.71 
111104,埼玉県,さいたま市岩槻区,"56,471","55,408","111,879","49,248","4,325",261,"4,586",656,92,"5,334","3,750",141,"3,891","1,201",103,"5,195",139,0.12 ,-545,-0.49 ,684,0.61 
112011,埼玉県,川越市,"176,458","175,975","352,433","156,029","13,581","1,592","15,173","2,701",859,"18,733","13,010",717,"13,727","3,014","1,213","17,954",779,0.22 ,-313,-0.09 ,"1,092",0.31 
112020,埼玉県,熊谷市,"99,310","99,542","198,852","85,781","7,254",486,"7,740","1,284",150,"9,174","7,239",427,"7,666","2,201",173,"10,040",-866,-0.43 ,-917,-0.46 ,51,0.03 
112038,埼玉県,川口市,"304,504","295,546","600,050","280,069","29,059","4,260","33,319","4,955","1,594","39,868","23,387","1,712","25,099","5,069","5,145","35,313","4,555",0.76 ,-114,-0.02 ,"4,669",0.78 
112062,埼玉県,行田市,"40,784","41,267","82,051","34,420","2,194",217,"2,411",458,28,"2,897","2,478",106,"2,584","1,006",92,"3,682",-785,-0.95 ,-548,-0.66 ,-237,-0.29 
112071,埼玉県,秩父市,"31,130","32,590","63,720","26,359","1,121",70,"1,191",381,37,"1,609","1,447",68,"1,515",899,15,"2,429",-820,-1.27 ,-518,-0.80 ,-302,-0.47 
112089,埼玉県,所沢市,"170,757","173,208","343,965","157,450","14,017","1,202","15,219","2,572",81,"17,872","13,737",774,"14,511","3,095",294,"17,900",-28,-0.01 ,-523,-0.15 ,495,0.14 
112097,埼玉県,飯能市,"40,093","39,977","80,070","34,538","2,638",174,"2,812",461,22,"3,295","2,468",124,"2,592",875,51,"3,518",-223,-0.28 ,-414,-0.52 ,191,0.24 
112101,埼玉県,加須市,"57,140","56,614","113,754","46,157","3,738",287,"4,025",667,37,"4,729","3,444",285,"3,729","1,127",36,"4,892",-163,-0.14 ,-460,-0.40 ,297,0.26 
112119,埼玉県,本庄市,"39,241","39,466","78,707","33,802","2,987",234,"3,221",522,44,"3,787","2,824",177,"3,001",940,128,"4,069",-282,-0.36 ,-418,-0.53 ,136,0.17 
112127,埼玉県,東松山市,"45,357","44,831","90,188","39,223","3,624",378,"4,002",655,100,"4,757","3,323",215,"3,538",875,109,"4,522",235,0.26 ,-220,-0.24 ,455,0.51 
112143,埼玉県,春日部市,"117,170","118,546","235,716","104,643","7,488",684,"8,172","1,441",146,"9,759","7,725",407,"8,132","2,211",166,"10,509",-750,-0.32 ,-770,-0.33 ,20,0.01 
112151,埼玉県,狭山市,"76,687","75,800","152,487","68,075","5,680",296,"5,976",967,26,"6,969","5,703",196,"5,899","1,516",121,"7,536",-567,-0.37 ,-549,-0.36 ,-18,-0.01 
112160,埼玉県,羽生市,"27,682","27,561","55,243","22,682","1,805",212,"2,017",372,23,"2,412","1,745",104,"1,849",646,115,"2,610",-198,-0.36 ,-274,-0.49 ,76,0.14 
112178,埼玉県,鴻巣市,"59,002","60,027","119,029","49,206","4,151",258,"4,409",832,53,"5,294","3,964",143,"4,107","1,112",87,"5,306",-12,-0.01 ,-280,-0.24 ,268,0.23 
112186,埼玉県,深谷市,"72,100","72,275","144,375","58,735","4,325",349,"4,674","1,040",112,"5,826","4,143",248,"4,391","1,590",166,"6,147",-321,-0.22 ,-550,-0.38 ,229,0.16 
112194,埼玉県,上尾市,"113,546","114,934","228,480","99,660","8,808",652,"9,460","1,533",76,"11,069","8,183",407,"8,590","1,932",159,"10,681",388,0.17 ,-399,-0.17 ,787,0.35 
112216,埼玉県,草加市,"125,831","122,160","247,991","114,578","11,313",864,"12,177","1,764",53,"13,994","10,272",411,"10,683","1,996",364,"13,043",951,0.38 ,-232,-0.09 ,"1,183",0.48 
112224,埼玉県,越谷市,"169,621","171,241","340,862","150,497","13,573",822,"14,395","2,763",157,"17,315","12,157",462,"12,619","2,667",323,"15,609","1,706",0.50 ,96,0.03 ,"1,610",0.47 
112232,埼玉県,蕨市,"37,925","36,651","74,576","38,240","5,834",879,"6,713",611,133,"7,457","5,514",173,"5,687",706,388,"6,781",676,0.91 ,-95,-0.13 ,771,1.04 
112241,埼玉県,戸田市,"71,152","67,586","138,738","64,070","8,945","1,209","10,154","1,449",55,"11,658","8,585",398,"8,983",838,419,"10,240","1,418",1.03 ,611,0.44 ,807,0.59 
112259,埼玉県,入間市,"73,899","74,824","148,723","64,436","4,820",343,"5,163",961,45,"6,169","4,983",194,"5,177","1,285",108,"6,570",-401,-0.27 ,-324,-0.22 ,-77,-0.05 
112275,埼玉県,朝霞市,"70,041","68,401","138,442","63,967","9,285",633,"9,918","1,338",62,"11,318","8,376",353,"8,729",962,95,"9,786","1,532",1.12 ,376,0.27 ,"1,156",0.84 
112283,埼玉県,志木市,"37,789","38,267","76,056","34,070","4,110",387,"4,497",708,24,"5,229","3,753",202,"3,955",544,95,"4,594",635,0.84 ,164,0.22 ,471,0.62 
112291,埼玉県,和光市,"42,110","39,614","81,724","40,157","7,076",631,"7,707",850,113,"8,670","7,249",464,"7,713",502,99,"8,314",356,0.44 ,348,0.43 ,8,0.01 
112305,埼玉県,新座市,"82,799","82,687","165,486","73,707","7,678",700,"8,378","1,224",78,"9,680","7,123",311,"7,434","1,326",201,"8,961",719,0.44 ,-102,-0.06 ,821,0.50 
112313,埼玉県,桶川市,"37,389","37,845","75,234","32,060","2,792",152,"2,944",527,31,"3,502","2,665",136,"2,801",713,20,"3,534",-32,-0.04 ,-186,-0.25 ,154,0.20 
112321,埼玉県,久喜市,"76,937","77,179","154,116","65,339","5,520",409,"5,929",982,77,"6,988","5,286",233,"5,519","1,474",120,"7,113",-125,-0.08 ,-492,-0.32 ,367,0.24 
112330,埼玉県,北本市,"33,395","33,689","67,084","28,890","2,065",95,"2,160",374,30,"2,564","2,314",87,"2,401",641,31,"3,073",-509,-0.75 ,-267,-0.40 ,-242,-0.36 
112348,埼玉県,八潮市,"46,215","42,693","88,908","40,850","5,534",331,"5,865",789,91,"6,745","3,889",156,"4,045",685,216,"4,946","1,799",2.07 ,104,0.12 ,"1,695",1.95 
112356,埼玉県,富士見市,"55,038","55,848","110,886","50,545","5,714",511,"6,225",937,49,"7,211","5,499",246,"5,745",932,46,"6,723",488,0.44 ,5,0.00 ,483,0.44 
112372,埼玉県,三郷市,"71,053","69,047","140,100","62,307","6,209",579,"6,788","1,172",104,"8,064","5,537",274,"5,811","1,146",171,"7,128",936,0.67 ,26,0.02 ,910,0.65 
112381,埼玉県,蓮田市,"31,067","31,160","62,227","26,629","2,313",148,"2,461",438,26,"2,925","2,299",86,"2,385",621,39,"3,045",-120,-0.19 ,-183,-0.29 ,63,0.10 
112399,埼玉県,坂戸市,"50,854","50,510","101,364","45,326","4,110",656,"4,766",625,42,"5,433","4,210",259,"4,469",947,198,"5,614",-181,-0.18 ,-322,-0.32 ,141,0.14 
112402,埼玉県,幸手市,"26,159","25,780","51,939","22,579","1,442",81,"1,523",258,39,"1,820","1,620",63,"1,683",558,41,"2,282",-462,-0.88 ,-300,-0.57 ,-162,-0.31 
112411,埼玉県,鶴ヶ島市,"34,856","35,194","70,050","30,612","3,293",250,"3,543",486,25,"4,054","3,299",163,"3,462",547,56,"4,065",-11,-0.02 ,-61,-0.09 ,50,0.07 
112429,埼玉県,日高市,"28,104","28,236","56,340","23,835","1,788",167,"1,955",307,18,"2,280","1,769",171,"1,940",577,23,"2,540",-260,-0.46 ,-270,-0.48 ,10,0.02 
112437,埼玉県,吉川市,"36,308","36,074","72,382","29,505","3,159",193,"3,352",650,56,"4,058","2,531",105,"2,636",514,110,"3,260",798,1.11 ,136,0.19 ,662,0.92 
112453,埼玉県,ふじみ野市,"56,841","57,217","114,058","51,039","5,614",397,"6,011",873,52,"6,936","5,060",218,"5,278","1,006",147,"6,431",505,0.44 ,-133,-0.12 ,638,0.56 
112461,埼玉県,白岡市,"26,175","26,364","52,539","21,148","2,006",103,"2,109",405,28,"2,542","1,669",92,"1,761",474,25,"2,260",282,0.54 ,-69,-0.13 ,351,0.67 
113000,埼玉県,北足立郡,"22,564","22,135","44,699","18,045","1,851",88,"1,939",317,12,"2,268","1,691",46,"1,737",312,21,"2,070",198,0.44 ,5,0.01 ,193,0.43 
113018,埼玉県,北足立郡伊奈町,"22,564","22,135","44,699","18,045","1,851",88,"1,939",317,12,"2,268","1,691",46,"1,737",312,21,"2,070",198,0.44 ,5,0.01 ,193,0.43 
113204,埼玉県,入間郡,"42,200","42,224","84,424","37,157","2,926",263,"3,189",376,45,"3,610","2,957",131,"3,088",873,62,"4,023",-413,-0.49 ,-497,-0.59 ,84,0.10 
113247,埼玉県,入間郡三芳町,"19,213","19,191","38,404","16,409","1,557",79,"1,636",195,15,"1,846","1,248",54,"1,302",346,37,"1,685",161,0.42 ,-151,-0.39 ,312,0.82 
113263,埼玉県,入間郡毛呂山町,"17,088","17,119","34,207","15,703","1,038",78,"1,116",144,23,"1,283","1,294",64,"1,358",392,16,"1,766",-483,-1.39 ,-248,-0.71 ,-235,-0.68 
