令和3年1月1日住民基本台帳人口・世帯数、令和2年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,
,,,令和3年
,,,2021年
,,,人口
,,,計
団体コード,都道府県名,市区町村名,人
092061,栃木県,日光市,80168 
092088,栃木県,小山市,167888 
092096,栃木県,真岡市,79871 
092100,栃木県,大田原市,70482 
092118,栃木県,矢板市,31719 
092134,栃木県,那須塩原市,117143 
092142,栃木県,さくら市,44329 
092151,栃木県,那須烏山市,25567 
092169,栃木県,下野市,60163 
093009,栃木県,河内郡,31285 
093017,栃木県,河内郡上三川町,31285 
093408,栃木県,芳賀郡,62297 
093424,栃木県,芳賀郡益子町,22530 
093432,栃木県,芳賀郡茂木町,12472 
093441,栃木県,芳賀郡市貝町,11683 
093459,栃木県,芳賀郡芳賀町,15612 
093602,栃木県,下都賀郡,64593 
093611,栃木県,下都賀郡壬生町,39096 
093645,栃木県,下都賀郡野木町,25497 
093807,栃木県,塩谷郡,40228 
093840,栃木県,塩谷郡塩谷町,10804 
093866,栃木県,塩谷郡高根沢町,29424 
094005,栃木県,那須郡,40454 
094072,栃木県,那須郡那須町,24756 
094111,栃木県,那須郡那珂川町,15698 
100005,群馬県,-,1958185 
102016,群馬県,前橋市,335055 
102024,群馬県,高崎市,372189 
102032,群馬県,桐生市,108330 
102041,群馬県,伊勢崎市,213274 
102059,群馬県,太田市,224217 
102067,群馬県,沼田市,46673 
102075,群馬県,館林市,75373 
102083,群馬県,渋川市,75847 
102091,群馬県,藤岡市,64355 
102105,群馬県,富岡市,47756 
102113,群馬県,安中市,56706 
102121,群馬県,みどり市,50186 
103403,群馬県,北群馬郡,36396 
103446,群馬県,北群馬郡榛東村,14588 
103454,群馬県,北群馬郡吉岡町,21808 
103608,群馬県,多野郡,2871 
103667,群馬県,多野郡上野村,1136 
103675,群馬県,多野郡神流町,1735 
103802,群馬県,甘楽郡,21667 
103829,群馬県,甘楽郡下仁田町,7007 
103837,群馬県,甘楽郡南牧村,1717 
103845,群馬県,甘楽郡甘楽町,12943 
104205,群馬県,吾妻郡,53509 
104213,群馬県,吾妻郡中之条町,15553 
104248,群馬県,吾妻郡長野原町,5425 
104256,群馬県,吾妻郡嬬恋村,9418 
104264,群馬県,吾妻郡草津町,6232 
104281,群馬県,吾妻郡高山村,3619 
104299,群馬県,吾妻郡東吾妻町,13262 
104400,群馬県,利根郡,32964 
104434,群馬県,利根郡片品村,4277 
104442,群馬県,利根郡川場村,3219 
104485,群馬県,利根郡昭和村,7186 
104493,群馬県,利根郡みなかみ町,18282 
104604,群馬県,佐波郡,36298 
104647,群馬県,佐波郡玉村町,36298 
105201,群馬県,邑楽郡,104519 
105210,群馬県,邑楽郡板倉町,14322 
105228,群馬県,邑楽郡明和町,11088 
105236,群馬県,邑楽郡千代田町,11205 
105244,群馬県,邑楽郡大泉町,41718 
105252,群馬県,邑楽郡邑楽町,26186 
110001,埼玉県,-,7393849 
111007,埼玉県,さいたま市,1324589 
111015,埼玉県,さいたま市西区,93412 
111023,埼玉県,さいたま市北区,149045 
111031,埼玉県,さいたま市大宮区,119322 
111040,埼玉県,さいたま市見沼区,163885 
111058,埼玉県,さいたま市中央区,102384 
111066,埼玉県,さいたま市桜区,95859 
111074,埼玉県,さいたま市浦和区,166257 
111082,埼玉県,さいたま市南区,192083 
111091,埼玉県,さいたま市緑区,129440 
111104,埼玉県,さいたま市岩槻区,112902 
112011,埼玉県,川越市,353260 
112020,埼玉県,熊谷市,195410 
112038,埼玉県,川口市,607373 
112062,埼玉県,行田市,80236 
112071,埼玉県,秩父市,61159 
112089,埼玉県,所沢市,344216 
112097,埼玉県,飯能市,79123 
112101,埼玉県,加須市,112792 
112119,埼玉県,本庄市,77900 
112127,埼玉県,東松山市,90456 
112143,埼玉県,春日部市,233391 
112151,埼玉県,狭山市,149826 
112160,埼玉県,羽生市,54304 
112178,埼玉県,鴻巣市,117995 
112186,埼玉県,深谷市,142803 
112194,埼玉県,上尾市,229517 
112216,埼玉県,草加市,250225 
112224,埼玉県,越谷市,345482 
112232,埼玉県,蕨市,75749 
112241,埼玉県,戸田市,141033 
112259,埼玉県,入間市,147162 
112275,埼玉県,朝霞市,143195 
112283,埼玉県,志木市,76457 
112291,埼玉県,和光市,84161 
112305,埼玉県,新座市,166208 
112313,埼玉県,桶川市,75202 
112321,埼玉県,久喜市,152506 
112330,埼玉県,北本市,66022 
112348,埼玉県,八潮市,92518 
112356,埼玉県,富士見市,112211 
112372,埼玉県,三郷市,142926 
112381,埼玉県,蓮田市,61540 
112399,埼玉県,坂戸市,100612 
112402,埼玉県,幸手市,50256 
112411,埼玉県,鶴ヶ島市,69937 
112429,埼玉県,日高市,55294 
112437,埼玉県,吉川市,73248 
112453,埼玉県,ふじみ野市,114557 
112461,埼玉県,白岡市,52475 
113000,埼玉県,北足立郡,44959 
113018,埼玉県,北足立郡伊奈町,44959 
113204,埼玉県,入間郡,82665 
